1583753309,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753309,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753309,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753309,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753309,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753309,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753309,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753309,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753309,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753309,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753309,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753310,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753310,s1,159.84,339.66,499.50,340,160,2.00,4.00,5.99,4,2,0.00,0.00,0,0
1583753310,eth0,303.70,551.45,855.14,552,304,4.00,5.99,9.99,6,4,0.00,0.00,0,0
1583753310,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753310,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753310,s1-eth2,33122.88,1249564.50,1282687.38,1250814,33156,437.56,828.17,1265.73,829,438,0.00,0.00,0,0
1583753310,s1-eth1,1248553.50,31730.27,1280283.75,31762,1249802,836.16,428.57,1264.74,429,837,0.00,0.00,0,0
1583753310,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753310,lo,2401.60,2401.60,4803.20,2404,2404,27.97,27.97,55.94,28,28,0.00,0.00,0,0
1583753310,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753310,total,1284541.50,1284587.50,2569129.00,1285872,1285826,1307.69,1294.71,2602.40,1296,1309,0.00,0.00,0,0
1583753311,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753311,s1,90.00,0.00,90.00,0,90,1.00,0.00,1.00,0,1,0.00,0.00,0,0
1583753311,eth0,152.00,184.00,336.00,184,152,2.00,2.00,4.00,2,2,0.00,0.00,0,0
1583753311,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753311,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753311,s1-eth2,33344.00,1250564.00,1283908.00,1250564,33344,437.00,826.00,1263.00,826,437,0.00,0.00,0,0
1583753311,s1-eth1,1251290.00,31746.00,1283036.00,31746,1251290,830.00,429.00,1259.00,429,830,0.00,0.00,0,0
1583753311,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753311,lo,568.00,568.00,1136.00,568,568,7.00,7.00,14.00,7,7,0.00,0.00,0,0
1583753311,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753311,total,1285444.00,1283062.00,2568506.00,1283062,1285444,1277.00,1264.00,2541.00,1264,1277,0.00,0.00,0,0
1583753312,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753312,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753312,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753312,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753312,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753312,s1-eth2,31999.00,1250564.00,1282563.00,1250564,31999,429.00,826.00,1255.00,826,429,0.00,0.00,0,0
1583753312,s1-eth1,1250891.00,31746.00,1282637.00,31746,1250891,827.00,429.00,1256.00,429,827,0.00,0.00,0,0
1583753312,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753312,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753312,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753312,total,1282890.00,1282310.00,2565200.00,1282310,1282890,1256.00,1255.00,2511.00,1255,1256,0.00,0.00,0,0
1583753313,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753313,s1,0.00,70.00,70.00,70,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1583753313,eth0,147.00,60.00,207.00,60,147,2.00,1.00,3.00,1,2,0.00,0.00,0,0
1583753313,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753313,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753313,s1-eth2,32042.00,1249050.00,1281092.00,1249050,32042,430.00,825.00,1255.00,825,430,0.00,0.00,0,0
1583753313,s1-eth1,1249494.00,31668.00,1281162.00,31668,1249494,828.00,428.00,1256.00,428,828,0.00,0.00,0,0
1583753313,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753313,lo,268.00,268.00,536.00,268,268,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1583753313,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753313,total,1281951.00,1281116.00,2563067.00,1281116,1281951,1263.00,1258.00,2521.00,1258,1263,0.00,0.00,0,0
1583753314,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753314,s1,70.00,70.00,140.00,70,70,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1583753314,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753314,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753314,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753314,s1-eth2,31029.00,1250634.00,1281663.00,1250634,31029,416.00,827.00,1243.00,827,416,0.00,0.00,0,0
1583753314,s1-eth1,1251031.00,30562.00,1281593.00,30562,1251031,829.00,413.00,1242.00,413,829,0.00,0.00,0,0
1583753314,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753314,lo,1224.00,1224.00,2448.00,1224,1224,18.00,18.00,36.00,18,18,0.00,0.00,0,0
1583753314,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753314,total,1283354.00,1282490.00,2565844.00,1282490,1283354,1264.00,1259.00,2523.00,1259,1264,0.00,0.00,0,0
1583753315,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753315,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753315,eth0,107.00,0.00,107.00,0,107,1.00,0.00,1.00,0,1,0.00,0.00,0,0
1583753315,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753315,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753315,s1-eth2,30562.00,1250564.00,1281126.00,1250564,30562,413.00,826.00,1239.00,826,413,0.00,0.00,0,0
1583753315,s1-eth1,1250564.00,30562.00,1281126.00,30562,1250564,826.00,413.00,1239.00,413,826,0.00,0.00,0,0
1583753315,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753315,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753315,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753315,total,1281233.00,1281126.00,2562359.00,1281126,1281233,1240.00,1239.00,2479.00,1239,1240,0.00,0.00,0,0
1583753316,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753316,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753316,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753316,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753316,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753316,s1-eth2,30904.00,1250564.00,1281468.00,1250564,30904,414.00,826.00,1240.00,826,414,0.00,0.00,0,0
1583753316,s1-eth1,1249050.00,30488.00,1279538.00,30488,1249050,825.00,412.00,1237.00,412,825,0.00,0.00,0,0
1583753316,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753316,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753316,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753316,total,1279954.00,1281052.00,2561006.00,1281052,1279954,1239.00,1238.00,2477.00,1238,1239,0.00,0.00,0,0
1583753317,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1583753317,s1,0.00,70.00,70.00,70,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
